,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(Control.TD).36,1.6308492843000537,0.20042285542481214,1.243158662631203,1.4927700749363098,1.6281811153896162,1.7654748037386625,2.022721350119534,0.0053657224289262234
v_subj(Control.TD).48,1.0463277997915299,0.14625896655927892,0.75974170185346901,0.9463201396205827,1.0468869783517771,1.1438992203978782,1.337291814935325,0.0027923503594306999
v_subj(Control.TD).62,1.2063014326271377,0.15892656535895852,0.90525585237478079,1.09358277622619,1.2013504702104294,1.315357267525763,1.5254767669801534,0.0046835305956135628
v_subj(Control.TD).105,1.2015496291058634,0.16626266639743525,0.86919025467641864,1.0893372033738766,1.2001422468857648,1.3139275169594937,1.5325063736350582,0.0034457657402405181
v_subj(Control.TD).203,1.3978155936416377,0.17980526484765677,1.0518546157433395,1.2780901616408415,1.3991099457757583,1.514644698734708,1.7510991830903688,0.0043179447698074407
v_subj(Control.TD).204,1.5434417643807909,0.19224378844952672,1.1701430742104557,1.4128573617230293,1.5400008078984038,1.6730456422584463,1.9229103198969364,0.0050689166087407866
v_subj(Control.TD).208,1.3850042756202723,0.18276271432951477,1.0415317619142561,1.2611308253687008,1.3836105050233019,1.5066746255892844,1.7434340283665768,0.0035721997753418041
v_subj(Control.TD).224,1.6411095872162982,0.20449804947117073,1.2472102478179554,1.504732012933347,1.638748927360139,1.7745200478730767,2.0558773584200729,0.0056411297105521709
v_subj(Control.TD).227,0.94393200247781273,0.13542206173340388,0.68230780666213287,0.85473193367044431,0.94364345545210071,1.0361371876905849,1.208679290078591,0.0029203346583442156
v_subj(Control.TD).238,1.1542491234840213,0.15875803950053982,0.84423470006024903,1.0450957604212716,1.1560123237322999,1.2613606206631673,1.4635945150544938,0.0033813523708662195
v_subj(Control.TD).242,1.4519929138770369,0.18379993552068516,1.0821799288898437,1.3291720086609988,1.4517645742404817,1.5764551847756532,1.8125437663684392,0.004637718337908419
v_subj(Control.TD).244,1.1710516543727143,0.15790381431144881,0.86690412560708285,1.0604655286716662,1.1696010698894568,1.2775485292952751,1.482644839832238,0.0033189882968606851
v_subj(Control.TD).274,0.76985725210554701,0.13951480855872647,0.50594945919174072,0.67262159373672414,0.76805766849353951,0.86293021919991597,1.0514324814190377,0.0023976965062028652
v_subj(Control.TD).305,1.3944802313282678,0.17889189297768976,1.0519755484018831,1.2738762360567815,1.3954529639072977,1.5118175403811764,1.7507305435653497,0.0038245880871187682
v_subj(Control.TD).317,1.9265650355210855,0.24166365547723756,1.4708955969199373,1.7602411500443294,1.9292962358364028,2.0862061359059072,2.4169077356666637,0.0073325432711921264
v_subj(Control.TD).320,1.1585489496761041,0.20864201327407633,0.74116197276212548,1.0196351655623137,1.1588326577724792,1.2960334762099426,1.576094099925555,0.0039808031474460239
v_subj(Control.TD).358,0.8968250585704941,0.13836024963089713,0.62181752547686997,0.80230842194322705,0.8949191509382376,0.99187009290662942,1.1656177197149662,0.0022476797241987529
v_subj(Control.TD).465,1.745791107673361,0.21255623017778955,1.3332911805689724,1.5975578053902391,1.7430018208871687,1.8904465887655075,2.1739201795675549,0.006085267782263701
v_subj(Sub.MD).39,1.0510736806791841,0.15727870122160709,0.7410667098276289,0.94552551708917598,1.0517414139399865,1.1552536414007877,1.3658265574063431,0.0039236732054759001
v_subj(Sub.MD).214,0.23347622173687302,0.10996471089682271,0.019748214227866878,0.16019802900506491,0.23220267914688489,0.31043331507461869,0.44925093812930328,0.0014681422659044876
v_subj(Sub.MD).218,0.39388017394554736,0.10453697981070526,0.18852272514027496,0.32393059833077364,0.39592636761068484,0.46517324472055377,0.59866346978768969,0.0016691863850730921
v_subj(Sub.MD).236,0.11052082694701591,0.1446311357104077,-0.18050871815491298,0.015417982735958416,0.11109535556180883,0.20877427281308764,0.38401016942139443,0.0023323743398111735
v_subj(Sub.MD).258,0.7462355711230978,0.13900158122804362,0.48428202516430857,0.65003340385058939,0.74324261976725592,0.84091754945089803,1.026908264788869,0.0029424091571505712
v_subj(Sub.MD).262,0.10475867292615042,0.12625286998420993,-0.14083079879420979,0.023486540662118971,0.10194329014215531,0.18660418471916684,0.36216026375352806,0.0021491140747054429
v_subj(Sub.MD).267,0.70667741952101637,0.16263110552917681,0.39085632674102949,0.59748808455056146,0.70370587603435841,0.81833734125518687,1.0250144397547722,0.0024686802764512556
v_subj(Sub.MD).269,0.63421598964244585,0.16331098817936218,0.3184148055086623,0.52519839235900112,0.63193168679313039,0.74322190351199868,0.96202044331553838,0.0030117371566292543
v_subj(Sub.MD).293,0.6037433381056091,0.10889355617999116,0.38980195499147274,0.5304176562531957,0.60334831126439903,0.67733992631816919,0.81563589754780419,0.0021343379062862557
v_subj(Sub.MD).339,0.50515281844249571,0.13895631578021464,0.23148704181026547,0.41126667258928734,0.50619808143572365,0.59917334812239165,0.78397238407404113,0.0021023282922840716
v_subj(Sub.MD).340,0.36007100762187638,0.11489136417956465,0.13862138462534412,0.2810851906197267,0.36162435926015668,0.43676567176976155,0.583959889620286,0.0019618603328791133
v_subj(Sub.MD).346,0.58634913503922603,0.13792541444490802,0.32281000905834378,0.49348321622029689,0.58773177302101132,0.6776569665723603,0.85777611341629845,0.0026590152264781139
v_subj(Sub.MD).350,-0.054111377032986858,0.1405786632912257,-0.32880015361734594,-0.14862461145690475,-0.053202728374252772,0.04055596323900601,0.22890626052379492,0.0022009296419473485
v_subj(Sub.MD).471,0.46333101378988129,0.10563093314557223,0.254917624488948,0.39378295925357948,0.46362772864764024,0.53340060109845533,0.67189171115251667,0.0016896005002566411
v_subj(Sub.TD).6,0.78719670450390178,0.1507410729897799,0.49806733106266671,0.68725506542503745,0.78575349936252448,0.88880814012490683,1.0789059891543813,0.0024660915069529285
v_subj(Sub.TD).19,0.55625072614441151,0.10230875215564443,0.36092061280354631,0.48303344725453889,0.55509749813326859,0.62682121968888738,0.75907860137740291,0.0016491633101337571
v_subj(Sub.TD).23,0.54477152142055818,0.11960950298452021,0.31257475968603193,0.4629070541454966,0.54338841104229774,0.62469356240417029,0.77832777456953939,0.0018936339989298026
v_subj(Sub.TD).36,0.75120676152126986,0.13775299120081227,0.48119432680711027,0.65961977681250339,0.75057151869375827,0.84059145803325663,1.0223085767164797,0.0021873174316788479
v_subj(Sub.TD).48,0.64201973200621609,0.12870780754464056,0.38826596823351739,0.55564812696215649,0.64212020432062689,0.72884825607025716,0.8983364037531123,0.0020887899549099508
v_subj(Sub.TD).62,0.77811857112397254,0.12918858683075243,0.53003096736300503,0.68916907108354053,0.77477637304619695,0.8628269138432737,1.0398183844576119,0.0025501957337384059
v_subj(Sub.TD).105,0.93919389020667388,0.13676300452827586,0.66662398251582144,0.84803266724600435,0.9380413267365082,1.0327979053926191,1.2108126992467119,0.0027330967625307503
v_subj(Sub.TD).203,1.3005545250090311,0.17849924760447552,0.95015051322501343,1.1789577857275779,1.3011342863117887,1.4185976093449275,1.6556356156750403,0.0044663149995629644
v_subj(Sub.TD).204,1.0608382222896671,0.15528858094532447,0.74755609082727748,0.95819607101336701,1.0621358405413515,1.1646368614030593,1.3631230825666802,0.0032429002209509229
v_subj(Sub.TD).208,0.31191381330824436,0.10518470595452717,0.10405072505868407,0.24219118844711693,0.31070978034349062,0.38318877935309315,0.51245529589334371,0.0014524499685321158
v_subj(Sub.TD).224,0.77111488369672831,0.14824535144280437,0.48997580672113572,0.67066602905922068,0.76928374605911354,0.87127298064095149,1.0597587057187088,0.0025776131563390297
v_subj(Sub.TD).227,0.46711435258126582,0.10156547192020098,0.2645276186218643,0.39830946118639088,0.467900670156008,0.5366941465873547,0.66780385491957528,0.0016694139967648402
v_subj(Sub.TD).238,0.34976983953064872,0.10015080376801069,0.1539177463879764,0.28285850175610955,0.34925201045256227,0.41657937327068584,0.54786857449677717,0.001544313302733541
v_subj(Sub.TD).242,0.79000251103059338,0.13019902239414261,0.53579500909209721,0.70376444984716402,0.78939910458460072,0.8742185843867446,1.049574735923269,0.002459712415914154
v_subj(Sub.TD).244,1.0076094295138438,0.14237124500430118,0.72923240979351656,0.9105090083274614,1.0099195808403627,1.1022096929777283,1.2799908055494393,0.0031028330921256645
v_subj(Sub.TD).274,0.29428092512209009,0.10538633246912224,0.090472491615703587,0.22229837076616155,0.29593370154306353,0.36365940075666148,0.50371497849799618,0.0016082692119483387
v_subj(Sub.TD).305,0.757091963237429,0.13850617036282659,0.48584979076633378,0.65797473897003966,0.75976134873175383,0.85313144990955847,1.028508460398998,0.0022996160516981601
v_subj(Sub.TD).317,1.1017701489893339,0.1703963556857335,0.75790028626897521,0.9868970015630264,1.1008910584907257,1.2172175419719307,1.4334775206088697,0.0028940428790600065
v_subj(Sub.TD).320,0.43337525986996805,0.12378552948527891,0.19642070954550861,0.34733445455711209,0.43197810975239381,0.51689750338189977,0.67526834733834384,0.0021946797887959072
v_subj(Sub.TD).358,0.364517460144128,0.10507891670663941,0.16213223771160656,0.29487379717724788,0.36380910716189663,0.43371593568692712,0.57490165505624624,0.0015824508706885835
v_subj(Sub.TD).465,0.86304158749776361,0.14786489847598525,0.56720814370997708,0.761961457284551,0.8629175955040006,0.96426598602201241,1.1539273897753759,0.0024841638154461851
t(Add.MD),0.65836563053957442,0.12577497110332964,0.42771351571191285,0.57018885237638084,0.65332683639450451,0.73809775708431591,0.91949999409618766,0.0039310322944053813
t(Add.TD),0.52442688299631368,0.08821460970084434,0.36520009130205683,0.46197091331182744,0.5215169853212912,0.58024482616027939,0.70920708145180433,0.0034250287566551774
t(Control.MD),0.5703733691325571,0.099212178583357694,0.38593645936093179,0.4999361940810278,0.5658854541318783,0.63506309452956344,0.7710758554941477,0.0029388370181209537
t(Control.TD),0.60550499935437063,0.091121357018512733,0.44410869368366562,0.54076724932041098,0.60021375090040463,0.66471252847351481,0.79713760891308161,0.0030235059262270015
t(Sub.MD),0.36422549711371616,0.077387204444419558,0.23641473095447366,0.30822613417837236,0.3564008718297923,0.41180962170889146,0.53340495675683453,0.0037515467846322842
t(Sub.TD),0.45042232738699028,0.080974040628760402,0.30746590479276498,0.3928873268250519,0.44647532760290765,0.50353937877882204,0.6218358904168072,0.0035917074403198912
t_std,0.77895942508302585,0.095106687972748405,0.6090160194546872,0.71277132789299746,0.77219116421680278,0.83953629866088408,0.98606708768323914,0.0040259859541959611
t_subj(Add.MD).39,0.79086156183693257,0.13497998622052121,0.47797628064399234,0.71128153268885763,0.81397780098853778,0.89058311475799234,0.99533576451331096,0.0050865038610117663
t_subj(Add.MD).214,1.4294087782844302,0.13588598894909892,1.1036939728385347,1.3582022733487649,1.4525033285700968,1.52385804791683,1.6241558939371514,0.0027469707879024348
t_subj(Add.MD).218,0.83723486410877435,0.13535736106902288,0.52151507212840476,0.75956770692035969,0.85779725538189799,0.93432924370775683,1.041825854115455,0.0034326409392525696
t_subj(Add.MD).236,0.87191117578954291,0.096061545877739921,0.63535436439296111,0.82291397362945529,0.88748409064577971,0.94009869295657145,1.0115262821737723,0.0026829988453518105
t_subj(Add.MD).258,0.12782082229530864,0.085968170147401754,0.0011256992033528831,0.052936436813648777,0.12195677964182572,0.19387649727966844,0.29952368453260814,0.0018677434452160559
t_subj(Add.MD).262,0.017883727523800942,0.017882012374891176,5.6192185934779339e-05,0.0037791272851711299,0.012182007588927343,0.026837450906774862,0.065260216387670197,0.0004413459744878088
t_subj(Add.MD).267,1.5187387616284218,0.10592824204905124,1.2553779867743122,1.4607793055671174,1.5361025439591278,1.5962034006888826,1.6742420805724723,0.002323580883078576
t_subj(Add.MD).269,1.4212750700113947,0.12264564133245828,1.1226261784055471,1.3533409434204742,1.4407327146873943,1.5091010863789998,1.6030421287670107,0.0028672545645339262
t_subj(Add.MD).293,1.4810135838708869,0.12262980056920127,1.1953778707880145,1.4121801030836614,1.500038629616403,1.5702741997483682,1.6687391320229645,0.0036062575577580371
t_subj(Add.MD).320,1.4429163645644365,0.1840816371850027,1.0076215458527442,1.3524591757775959,1.4702763312372922,1.5698275591958253,1.7122970862969815,0.0055403622217143613
t_subj(Add.MD).339,1.01953036432968,0.13618608101275176,0.69616660222567006,0.94747647822254333,1.0424535984612742,1.1169128581882319,1.2148579347461574,0.0031629237322344586
t_subj(Add.MD).340,0.0043390044480771071,0.0048349138144074119,1.1689394338937863e-05,0.00078334292307518771,0.0025710849139226064,0.0063463220946792902,0.01766928882356323,0.00012840416102132885
t_subj(Add.MD).346,0.18426185681795354,0.11008897079478074,0.0021114897186648102,0.095079940915814953,0.18474851397179939,0.27122013380573629,0.38819666669822805,0.0026411172409187586
t_subj(Add.MD).350,1.6808507232044199,0.122606558307498,1.4018223803639425,1.6065865765178062,1.6971567892427566,1.7693253449485409,1.8747610776710539,0.0036119096395980884
t_subj(Add.MD).471,1.3048028163246179,0.13627237508313503,1.0010374298580531,1.2237407206381319,1.3229129046249026,1.4031329775245565,1.5171843441460506,0.0040081962724903206
t_subj(Add.TD).6,3.6211318654425989e-05,5.1220152872152987e-05,1.2144820665669531e-08,3.4167523403047446e-06,1.6298461735584309e-05,4.8426201231250318e-05,0.00017779014698654201,1.6650076837874545e-06
t_subj(Add.TD).19,1.1062808110954809,0.10639476199627693,0.85692654533224477,1.0480286209316192,1.1221108997181277,1.1824280799022096,1.2626584562542207,0.0022418479722518358
t_subj(Add.TD).23,1.1677573560315835,0.089318731397973167,0.95079126067282971,1.1198417603846791,1.182699366254778,1.2315265185589104,1.300032820319154,0.0022980395739562792
t_subj(Add.TD).36,1.2143599741447835,0.12694404203485668,0.90971306146618558,1.1442383960459031,1.234100305163953,1.3038503280396205,1.4039299874080537,0.003234077954623586
t_subj(Add.TD).48,0.93233173333591002,0.11217544165541757,0.66956520773833161,0.87214023663931139,0.95025625275383174,1.0116561346562345,1.0978999066991912,0.0030547222834600854
t_subj(Add.TD).62,0.022238775048008086,0.027910151608371958,2.302821637931526e-06,0.0019276725976424981,0.010970076684217737,0.031816732560145965,0.09982197353705205,0.00091147762136542119
t_subj(Add.TD).105,0.76946177156192319,0.11424025707352854,0.50183659544337345,0.70748039572341426,0.786217128144727,0.84886273202521689,0.94447649466047179,0.0028573477717649038
t_subj(Add.TD).203,0.71118777450500226,0.093410504675946165,0.48499959435340123,0.66098020023162651,0.72549902456061555,0.77807624060642278,0.85193926376138362,0.0022886289128360307
t_subj(Add.TD).204,0.69538404743704096,0.11489694898395102,0.41718642106696574,0.6316474471135809,0.71273036831440695,0.77730262218432056,0.87128409850849275,0.0038237962265020311
t_subj(Add.TD).208,0.7248824030388451,0.12502756072004631,0.42701464368627073,0.65958059008762326,0.74713091171890655,0.81187024024117682,0.91222259400184091,0.003074748899135323
t_subj(Add.TD).224,0.55297481543467353,0.064831298755883088,0.3921885105056242,0.51680907250701769,0.56316577535164947,0.60087297243952043,0.6484758225847731,0.001523274053115017
t_subj(Add.TD).227,0.071818000796264408,0.070135038841543304,1.8877801741336802e-05,0.01052532876447085,0.050622606270837318,0.11884438346248197,0.24001184820401564,0.0022468505038657194
t_subj(Add.TD).238,0.00067166389981159792,0.00096250684597630584,8.5298079056777435e-08,4.8773720453797134e-05,0.00027758006637271807,0.00091058961639460621,0.0034400959488841351,3.2410602477122997e-05
t_subj(Add.TD).242,0.81338359767027846,0.13807187896917758,0.47822748682604016,0.7379596443471147,0.83126097405646449,0.9119668992513853,1.0227606581484907,0.0038708263256589958
t_subj(Add.TD).244,1.1934395783790588,0.12866318311800362,0.88283836715834596,1.1255428761851738,1.2133624379312737,1.2833372328551838,1.3870539762253731,0.0040622746203206068
t_subj(Add.TD).274,0.021827396019021502,0.026026141550364822,5.3682384038463606e-06,0.0022996956335362144,0.011517989476049033,0.03289105681364423,0.092165298525031983,0.00084582785459240764
t_subj(Add.TD).305,0.7139753788630826,0.10944803897120409,0.44444419959492848,0.65846515342916967,0.73135425972971635,0.79041838850661295,0.87638022701343776,0.0027433021921879313
t_subj(Add.TD).317,0.64632390101690707,0.12610884832462499,0.34620809495333588,0.57856568063358238,0.66546623527400028,0.73683658225101289,0.83654760191861111,0.0038631847951245252
t_subj(Add.TD).358,0.72009730335488109,0.12821641576581347,0.42144649897986436,0.65330352400864899,0.741322008368276,0.81027115285153484,0.90297617775915873,0.0031192362440534845
t_subj(Add.TD).465,0.64907669521827105,0.1104575916899363,0.3833019334387987,0.58986350309790203,0.6658999498840793,0.72739962011538106,0.81544276271112093,0.0039640208907329678
t_subj(Control.MD).39,0.53491028315790345,0.084505808200154797,0.33775358001818762,0.49045211685479712,0.54627144070870859,0.59429402143632915,0.66738782731351254,0.0023820888244044359
t_subj(Control.MD).214,0.86555779035940061,0.12236112567866483,0.57125319398142282,0.80114311390217985,0.88835511344988805,0.95331449457194828,1.0375225898645486,0.0026990180709351289
t_subj(Control.MD).218,0.23041692522914062,0.10384720814467568,0.0068901102533393786,0.1633975889939068,0.24297883878281137,0.30968869761255891,0.39901752243574784,0.0028404314891504008
t_subj(Control.MD).236,0.38549344389551771,0.076503714557635563,0.19817008862707627,0.3454296840217429,0.39747423815407357,0.43945633566634185,0.49998173372850374,0.0018039933999212804
t_subj(Control.MD).258,0.24836554842192851,0.11062870872041661,0.01472227731626918,0.17494572329164348,0.25973125536944563,0.33220983187993997,0.43153073637016781,0.0035908963816438954
t_subj(Control.MD).262,0.16984632836969615,0.084871715742304094,0.0068844878207382325,0.1082702970057795,0.1778735184461305,0.23617694166359704,0.31386865952081683,0.0022301123560788654
t_subj(Control.MD).267,0.0038751362072314455,0.0048884196779041753,3.3005004279842133e-06,0.00047212743907901634,0.0019958518035397828,0.00545256949404525,0.01746117865785474,0.000146735312625959
t_subj(Control.MD).269,0.31840605298961883,0.11611123521929662,0.034711529275213676,0.2503200444117879,0.33989229271857496,0.40328368761382921,0.48911087587692281,0.0032894673285666989
t_subj(Control.MD).293,0.37183956355227021,0.10510822200942618,0.11818043798161848,0.31218126968565818,0.39002942640812793,0.44953810978673581,0.52856005273296947,0.0022334063447551648
t_subj(Control.MD).320,0.83515173273104104,0.17388788233360716,0.4109636068170659,0.74155514513557153,0.86469962296229697,0.9624725814780466,1.0828457880193332,0.0044851722714188361
t_subj(Control.MD).339,0.61026759822868748,0.091383992385225099,0.39410013721506015,0.55979788066481717,0.62633854120826149,0.67794263620722084,0.74589691858321716,0.0025894050716624593
t_subj(Control.MD).340,0.0030595929626808529,0.0038090880370159662,9.8799022944642144e-07,0.00038865235229272469,0.0016279921271275272,0.0042777003686398796,0.013889642979858246,0.00011627676072337485
t_subj(Control.MD).346,0.73260457816922742,0.086468559527612107,0.52539704150849353,0.68460914767457814,0.74508317669814705,0.79475039243800161,0.86439864512141695,0.0026791546744571303
t_subj(Control.MD).350,0.35748324245461294,0.1295860041957182,0.042147247977929826,0.28036558885556306,0.37686240816818406,0.45201107528626311,0.55709316285067534,0.0042224548173176541
t_subj(Control.MD).471,0.37830359747761644,0.13189125145053007,0.066746337366291708,0.29791301237697643,0.39934843029353539,0.47565982384549937,0.58546527211926103,0.0046822462642449958
t_subj(Control.TD).6,0.0001831400297459726,0.00023380165158362606,6.0508158031942293e-07,2.7818418499964409e-05,9.9165721005564514e-05,0.00024361614103314138,0.00086781221879223263,6.9524264735514484e-06
t_subj(Control.TD).19,0.75822203502929741,0.078759925086884272,0.57486818043694987,0.71308686783661068,0.76820108716868674,0.81566891634335026,0.87914723994507238,0.0028327773952361171
t_subj(Control.TD).23,0.18038112579727331,0.079609961772806048,0.011327570070260756,0.12693922567530147,0.18818661264729039,0.24009279986715992,0.31433112432666843,0.0022396783470908523
t_subj(Control.TD).36,0.79227325260228432,0.091577867281214129,0.59140837990979322,0.73596448667263337,0.80212045409705612,0.85788964283842883,0.94039713173527861,0.0031561227602035524
t_subj(Control.TD).48,0.35630351244038577,0.10296792696763089,0.10824897128434105,0.29946565219507509,0.37151831737598451,0.42970834843504585,0.51777045903361507,0.0026764513870673233
t_subj(Control.TD).62,0.26257518352521381,0.12306642747528189,0.016344248105935322,0.17480806968502588,0.27279180801092728,0.35578141581595746,0.47703350854387994,0.0037235137746885116
t_subj(Control.TD).105,0.50761390655152738,0.082822664119050746,0.30794921043861934,0.46090597361478547,0.51985531156158427,0.56713460471010535,0.63475828827718583,0.0025289571964354505
t_subj(Control.TD).203,0.37772055344769984,0.1122193663135487,0.10889801082176626,0.31251182913744552,0.39311189563486154,0.46112195679396439,0.55500775543920611,0.0038731133527790508
t_subj(Control.TD).204,0.39937961446931364,0.10640740517936254,0.14696623650360172,0.33660352574647434,0.41344643000067072,0.47651364445070138,0.56825699424427989,0.0041157145544963797
t_subj(Control.TD).208,0.51060750647295428,0.087912019632329447,0.30816857206222037,0.46112284308891804,0.52063963998511731,0.57298068718329442,0.64908354264835133,0.0027125482044411111
t_subj(Control.TD).224,0.34659875825904862,0.098199262109641944,0.11067084388722884,0.292360742835717,0.36232917151224936,0.41871095808084235,0.49181334650291303,0.003943936934842354
t_subj(Control.TD).227,0.1140430204401134,0.071074073243741223,0.00048889117684778184,0.054479889754676214,0.11670958011193491,0.17056875545146311,0.24295554434547006,0.0019507413434263821
t_subj(Control.TD).238,0.34189914142462485,0.10730745505329348,0.068937279261088391,0.28226559531113127,0.36102937545068053,0.42128078245336875,0.49904990594364373,0.0023672081569824752
t_subj(Control.TD).242,0.35602773298599916,0.11615478500200854,0.067899384288338055,0.28996184429339367,0.37359012857002288,0.4396525319601573,0.53898153872169319,0.0042500700028417918
t_subj(Control.TD).244,0.44672087469008065,0.079597793823616092,0.25973362008361606,0.40149540120263871,0.46005959820130088,0.50392990824663442,0.56660197585683902,0.001936817196075418
t_subj(Control.TD).274,0.35216032274226222,0.083871027327343153,0.15195535281153641,0.30681975981867815,0.36566628096467474,0.41328173427199882,0.47515249244506419,0.0018034770849992127
t_subj(Control.TD).305,0.41209870439929797,0.08301875880554492,0.21888914075744847,0.3644921506767963,0.42289287039633805,0.47210340766730752,0.54274096802841598,0.0024862763498342253
t_subj(Control.TD).317,0.48002303132480484,0.076065232248425804,0.30427608062151384,0.437751237926226,0.49166498281795862,0.53416743339799,0.5951567506957508,0.0031552083780518212
t_subj(Control.TD).320,0.53288329596685735,0.21483426659883362,0.042357539216259676,0.39770661866985207,0.56753189223876888,0.69077854748185663,0.87374809249817831,0.0056946560717404948
t_subj(Control.TD).358,0.027454863171156696,0.025754467415255427,0.00012156052706535202,0.0062270318001772266,0.020080863665076023,0.042316123247416598,0.089971907836420839,0.00068719893562039234
t_subj(Control.TD).465,0.39886279416556214,0.081608155608232966,0.20822535131682202,0.35028682845247827,0.41221590821406906,0.45868144225016649,0.52164429253327327,0.0027439926145685334
t_subj(Sub.MD).39,1.0257407434007257,0.13076272197327252,0.72178311826735109,0.95735408951858647,1.0431862313311866,1.1185291786277789,1.2338570843224541,0.0045701623871051197
t_subj(Sub.MD).214,0.040665794716238948,0.062085633983352137,1.0046748646411051e-07,0.00020858549705880585,0.0081648359834266878,0.057487311425753002,0.21648051598130005,0.0027667831991231018
t_subj(Sub.MD).218,0.00010658468949274878,0.000214813226998793,3.1154517645817153e-12,5.1050952135299986e-07,1.2932922198827201e-05,0.00010953928512086113,0.00075639118348458335,9.3379881972441848e-06
t_subj(Sub.MD).236,0.69323214494036256,0.068726164314499849,0.51833395505907653,0.66116423691741211,0.70568032173226303,0.74113585866488074,0.78676422992203532,0.001814904145954186
t_subj(Sub.MD).258,1.2004295234817868,0.18476029525030777,0.76296073066133618,1.1137645308891853,1.2322843114931281,1.3271503674287419,1.4556247279688643,0.0054731013792722353
t_subj(Sub.MD).262,0.011214993303206451,0.018987458140924708,1.4761122537914545e-08,9.6027495831061804e-05,0.0020365498870299949,0.01375164715336108,0.070325342698813423,0.00078015618500838378
t_subj(Sub.MD).267,2.6130082542858193,0.1201834941484374,2.3307654534067082,2.5489092799718693,2.6318670943383169,2.6981770402637713,2.7926957525924019,0.002820034630345805
t_subj(Sub.MD).269,1.4164848798126164,0.19709297075683585,0.91478599302944807,1.3228966111740514,1.4544698439149335,1.5557108223213756,1.6825985348130108,0.0049585635887921609
t_subj(Sub.MD).293,0.008840148029181108,0.015683985442681143,3.1555737699982621e-08,9.8308959228108017e-05,0.001645919184000456,0.010026309726323677,0.058154986611258078,0.00056371601016005023
t_subj(Sub.MD).339,1.4593626330693963,0.14486104642806111,1.1158480803841255,1.3873550396671723,1.4851631429078584,1.560470091820185,1.6607685977386979,0.0034211259137043744
t_subj(Sub.MD).340,0.00085905479970623292,0.0017688938376667672,4.2392675980157307e-10,7.3882165640239746e-06,0.00011383272356145654,0.00080874427347810856,0.0063483392468387818,7.3500284306197411e-05
t_subj(Sub.MD).346,1.9703061322065401,0.10756178791146581,1.7126852760169806,1.9116416609696474,1.9867249981968889,2.0487303278256053,2.133751801120388,0.0025118177724391035
t_subj(Sub.MD).350,0.22140091790403812,0.098580704382686735,0.0020906659134302666,0.16312736055001725,0.24033528164942947,0.29651167856293165,0.36397248014589084,0.0037250830760735924
t_subj(Sub.MD).471,0.00068172969262651891,0.0014101840455003492,2.681533624670719e-12,1.3607168541462571e-06,8.138338266449642e-05,0.00067069301884398408,0.0050527582704550664,6.0627228679706987e-05
t_subj(Sub.TD).6,1.8796907896973005,0.1156408255113207,1.5988695688166332,1.8148992818186409,1.8972698837705595,1.963438530254394,2.0582030375591676,0.0025396916983569289
t_subj(Sub.TD).19,0.0014241993585622423,0.0023609984921615112,2.7297685395583557e-08,3.7769620331220565e-05,0.00038992268533134616,0.0018031383255498919,0.0081943511957436686,7.4262686795338579e-05
t_subj(Sub.TD).23,0.93898591822960564,0.11395699814528362,0.66214128220704271,0.8793959534839495,0.95712109826089431,1.01912322276663,1.1022375341678587,0.002508365484095206
t_subj(Sub.TD).36,1.1668646228577277,0.12745879336750351,0.88339548439543991,1.094491063845368,1.1836923354158251,1.2605260328478625,1.3657066798650284,0.0031302352409578967
t_subj(Sub.TD).48,1.2715418217662955,0.12007499302118718,0.99850361682711986,1.2057222474061589,1.290537589229737,1.3551876193479986,1.4523572857057983,0.0030307261307977529
t_subj(Sub.TD).62,1.5354374175377941,0.12510003348138926,1.2386886984067571,1.4642072788683338,1.5525386796645593,1.6259531327732515,1.724641349455061,0.0033364469096279908
t_subj(Sub.TD).105,1.0664265897073448,0.13221927121911634,0.73945932486066934,0.99458386158966461,1.0849884288949425,1.1606081016428147,1.266072751848375,0.0037474491170850451
t_subj(Sub.TD).203,0.99282925243339293,0.11277087435867791,0.72863724631873394,0.92766679543359676,1.0094146296223321,1.0748968955244174,1.1671755390559113,0.0040390275156041589
t_subj(Sub.TD).204,0.58221327197216577,0.1097755041020486,0.31896557933584335,0.52002224183786949,0.59995522800546863,0.66207895535391048,0.75065619689053453,0.0027390865058385195
t_subj(Sub.TD).208,0.19737426085925117,0.14350224479092433,3.8753341039732151e-07,0.053978688350296636,0.20251283991697128,0.31809013604891734,0.44839380071532564,0.0057566069894747366
t_subj(Sub.TD).224,0.66111255229350829,0.083256880925051457,0.46289688800713535,0.61484973844935875,0.674163264236739,0.72117386536437955,0.78503838636149581,0.0020927661530510634
t_subj(Sub.TD).227,0.00099145938667474114,0.001637994921279276,7.7391889105789019e-09,2.4482474320295552e-05,0.00029625337159969525,0.0012629936490635724,0.0056307981277910341,6.0417407145818505e-05
t_subj(Sub.TD).238,0.0014426212521997113,0.0023449269104349338,3.3022374747346814e-09,5.3626766349425411e-05,0.00044289712964679291,0.0018082313853982719,0.0085929425330903766,8.3973357471729264e-05
t_subj(Sub.TD).242,1.2574715976237822,0.11805922368516376,0.98609952333271711,1.1912832264757436,1.2741232724337168,1.343571924961253,1.4363668207700717,0.0031089114979599326
t_subj(Sub.TD).244,1.2580029169810965,0.15045610057806391,0.92238279939459955,1.172375250402915,1.2754033430298868,1.3664488874101797,1.4903445221063134,0.0044174082245268028
