user_id,ACC,RT,answer,finished,n1,n2,points,problem,problem_id,solution,trial,session,exp_id,row_num
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,54.791,6,0,4,6,6,4 + ? = 10,6,10,11,1476988178516,SP_missing,2514
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,19.446,9,0,8,9,7,8 + ? = 17,12,17,12,1476988178516,SP_missing,2515
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,12.92,3,0,2,3,9,2 + ? = 5,1,5,13,1476988178516,SP_missing,2516
4QJxUbbFaERbwk743Q4xSh9FNEp2,0,74.048,5,0,5,9,8,5 + ? = 14,10,14,14,1476988178516,SP_missing,2517
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,53.963,9,0,5,9,9,5 + ? = 14,10,14,15,1476988178516,SP_missing,2518
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,14.647,8,0,2,8,10,2 + ? = 10,5,10,16,1476988178516,SP_missing,2519
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,40.676,8,0,4,8,13,4 + ? = 12,8,12,18,1476988178516,SP_missing,2521
4QJxUbbFaERbwk743Q4xSh9FNEp2,0,6.48,5,0,3,4,12,3 + ? = 7,2,7,19,1476988178516,SP_missing,2522
4QJxUbbFaERbwk743Q4xSh9FNEp2,0,35.588,5,0,3,4,11,3 + ? = 7,2,7,20,1476988178516,SP_missing,2523
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,20.317,4,0,3,4,12,3 + ? = 7,2,7,21,1476988178516,SP_missing,2524
4QJxUbbFaERbwk743Q4xSh9FNEp2,0,87.332,8,0,3,9,11,3 + ? = 12,7,12,22,1476988178516,SP_missing,2525
4QJxUbbFaERbwk743Q4xSh9FNEp2,0,11.801,7,0,3,9,10,3 + ? = 12,7,12,23,1476988178516,SP_missing,2526
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,3.546,9,0,3,9,11,3 + ? = 12,7,12,24,1476988178516,SP_missing,2527
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,31.297,8,0,2,8,13,2 + ? = 10,5,10,26,1476988178516,SP_missing,2529
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,28.132,5,0,3,5,15,3 + ? = 8,3,8,27,1476988178516,SP_missing,2530
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,11.712,8,0,7,8,16,7 + ? = 15,11,15,28,1476988178516,SP_missing,2531
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,9.478,3,0,2,3,17,2 + ? = 5,1,5,29,1476988178516,SP_missing,2532
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,32.286,7,0,6,7,18,6 + ? = 13,9,13,30,1476988178516,SP_missing,2533
4QJxUbbFaERbwk743Q4xSh9FNEp2,1,35.949,9,1,8,9,21,8 + ? = 17,12,17,32,1476988178516,SP_missing,2535
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,20.216,2,0,5,2,0,5 + ? = 7,2,7,1,1476989155143,VS_missing,2576
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,11.412,4,0,6,3,1,6 + ? = 9,4,9,2,1476989155143,VS_missing,2577
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,11.38,3,0,6,3,0,6 + ? = 9,4,9,3,1476989155143,VS_missing,2578
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.1,2,0,4,2,1,4 + ? = 6,1,6,4,1476989155143,VS_missing,2579
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,4.224,3,0,6,2,2,6 + ? = 8,3,8,5,1476989155143,VS_missing,2580
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.04,2,0,6,2,1,6 + ? = 8,3,8,6,1476989155143,VS_missing,2581
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,13.87,6,0,8,6,1,8 + ? = 14,10,14,8,1476989155143,VS_missing,2583
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.04,5,0,8,5,2,8 + ? = 13,9,13,9,1476989155143,VS_missing,2584
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.678,4,0,9,4,3,9 + ? = 13,8,13,10,1476989155143,VS_missing,2585
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,16.4,7,0,9,7,4,9 + ? = 16,12,16,11,1476989155143,VS_missing,2586
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.456,4,0,5,4,6,5 + ? = 9,5,9,12,1476989155143,VS_missing,2587
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,6.135,7,0,9,6,8,9 + ? = 15,11,15,14,1476989155143,VS_missing,2589
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,13.022,6,0,9,6,7,9 + ? = 15,11,15,15,1476989155143,VS_missing,2590
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.28,5,0,7,5,8,7 + ? = 12,7,12,16,1476989155143,VS_missing,2591
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,11.52,5,0,9,6,9,9 + ? = 15,11,15,17,1476989155143,VS_missing,2592
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.025,6,0,9,6,8,9 + ? = 15,11,15,18,1476989155143,VS_missing,2593
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.326,5,0,8,5,10,8 + ? = 13,9,13,20,1476989155143,VS_missing,2595
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,9.674,2,0,5,2,11,5 + ? = 7,2,7,21,1476989155143,VS_missing,2596
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,10.298,5,0,7,5,15,7 + ? = 12,7,12,24,1476989155143,VS_missing,2599
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.02,4,0,9,4,18,9 + ? = 13,8,13,26,1476989155143,VS_missing,2601
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.434,3,0,7,3,19,7 + ? = 10,6,10,27,1476989155143,VS_missing,2602
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.346,0,0,9,4,0,9 + 4 = 12,8,13,1,1476988762420,SP_verification_timed,2536
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.681,1,0,5,4,1,5 + 4 = 10,5,9,2,1476988762420,SP_verification_timed,2537
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.014,0,0,7,3,2,7 + 3 = 10,6,10,4,1476988762420,SP_verification_timed,2539
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.338,1,0,7,5,0,7 + 5 = 12,7,12,8,1476988762420,SP_verification_timed,2543
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.408,0,0,5,2,1,5 + 2 = 7,2,7,10,1476988762420,SP_verification_timed,2545
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.041,0,0,7,5,1,7 + 5 = 13,7,12,12,1476988762420,SP_verification_timed,2547
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.656,1,0,5,4,0,5 + 4 = 9,5,9,13,1476988762420,SP_verification_timed,2548
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.728,1,0,6,3,0,6 + 3 = 9,4,9,16,1476988762420,SP_verification_timed,2551
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.86,1,0,4,2,0,4 + 2 = 6,1,6,18,1476988762420,SP_verification_timed,2553
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.657,0,0,8,6,1,8 + 6 = 14,10,14,19,1476988762420,SP_verification_timed,2554
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.631,1,0,5,2,0,5 + 2 = 7,2,7,21,1476988762420,SP_verification_timed,2556
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.309,1,0,7,5,0,7 + 5 = 12,7,12,23,1476988762420,SP_verification_timed,2558
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.093,0,0,4,2,0,4 + 2 = 5,1,6,24,1476988762420,SP_verification_timed,2559
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.849,1,0,7,5,1,7 + 5 = 13,7,12,25,1476988762420,SP_verification_timed,2560
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.69,1,0,6,3,1,6 + 3 = 9,4,9,29,1476988762420,SP_verification_timed,2564
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.562,1,0,9,4,0,9 + 4 = 10,8,13,31,1476988762420,SP_verification_timed,2566
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.6,0,0,5,2,1,5 + 2 = 7,2,7,32,1476988762420,SP_verification_timed,2567
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.355,1,0,9,6,2,9 + 6 = 17,11,15,33,1476988762420,SP_verification_timed,2568
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.158,1,0,9,6,1,9 + 6 = 18,11,15,35,1476988762420,SP_verification_timed,2570
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,5.01,0,0,5,2,0,5 + 2 = 6,2,7,1,1476988414374,SP_verification,2733
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.161,1,0,7,5,0,7 + 5 = 12,7,12,2,1476988414374,SP_verification,2734
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,5.221,0,0,4,2,0,4 + 2 = 8,1,6,3,1476988414374,SP_verification,2735
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.408,1,0,5,4,1,5 + 4 = 11,5,9,4,1476988414374,SP_verification,2736
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.775,0,0,6,2,1,6 + 2 = 8,3,8,6,1476988414374,SP_verification,2738
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,4.758,0,0,8,5,0,8 + 5 = 15,9,13,7,1476988414374,SP_verification,2739
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.147,1,0,9,4,0,9 + 4 = 13,8,13,8,1476988414374,SP_verification,2740
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.587,0,0,8,6,1,8 + 6 = 14,10,14,9,1476988414374,SP_verification,2741
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,4.494,1,0,9,7,2,9 + 7 = 15,12,16,10,1476988414374,SP_verification,2742
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.304,0,0,6,3,1,6 + 3 = 11,4,9,11,1476988414374,SP_verification,2743
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.212,1,0,9,6,0,9 + 6 = 15,11,15,12,1476988414374,SP_verification,2744
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.877,0,0,5,4,1,5 + 4 = 9,5,9,13,1476988414374,SP_verification,2745
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,2.701,0,0,4,2,0,4 + 2 = 10,1,6,14,1476988414374,SP_verification,2746
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.608,1,0,9,4,0,9 + 4 = 13,8,13,15,1476988414374,SP_verification,2747
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.078,1,0,8,6,1,8 + 6 = 12,10,14,16,1476988414374,SP_verification,2748
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.709,1,0,7,5,0,7 + 5 = 12,7,12,17,1476988414374,SP_verification,2749
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.564,1,0,7,3,0,7 + 3 = 10,6,10,18,1476988414374,SP_verification,2750
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.21,0,0,5,2,0,5 + 2 = 4,2,7,19,1476988414374,SP_verification,2751
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.828,1,0,6,3,1,6 + 3 = 11,4,9,20,1476988414374,SP_verification,2752
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.141,1,0,6,2,0,6 + 2 = 8,3,8,21,1476988414374,SP_verification,2753
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.549,1,0,8,5,0,8 + 5 = 13,9,13,22,1476988414374,SP_verification,2754
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.738,1,0,9,7,1,9 + 7 = 14,12,16,23,1476988414374,SP_verification,2755
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.597,0,0,9,6,0,9 + 6 = 18,11,15,24,1476988414374,SP_verification,2756
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.559,1,0,5,2,1,5 + 2 = 10,2,7,25,1476988414374,SP_verification,2757
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.843,1,0,7,5,0,7 + 5 = 12,7,12,26,1476988414374,SP_verification,2758
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.222,1,0,7,3,0,7 + 3 = 10,6,10,28,1476988414374,SP_verification,2760
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.762,1,0,8,5,1,8 + 5 = 16,9,13,29,1476988414374,SP_verification,2761
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.715,1,0,9,4,0,9 + 4 = 13,8,13,30,1476988414374,SP_verification,2762
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.92,0,0,6,3,0,6 + 3 = 8,4,9,31,1476988414374,SP_verification,2763
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.496,1,0,9,6,0,9 + 6 = 15,11,15,32,1476988414374,SP_verification,2764
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.364,1,0,4,2,1,4 + 2 = 7,1,6,33,1476988414374,SP_verification,2765
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.105,0,0,9,4,2,9 + 4 = 13,8,13,34,1476988414374,SP_verification,2766
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.58,0,0,7,5,3,7 + 5 = 12,7,12,35,1476988414374,SP_verification,2767
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.46,0,0,7,3,5,7 + 3 = 10,6,10,36,1476988414374,SP_verification,2768
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,4.614,1,0,5,2,6,5 + 2 = 8,2,7,37,1476988414374,SP_verification,2769
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.402,0,0,6,2,7,6 + 2 = 8,3,8,38,1476988414374,SP_verification,2770
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.673,0,0,9,6,5,9 + 6 = 16,11,15,40,1476988414374,SP_verification,2772
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.962,1,0,7,5,4,7 + 5 = 12,7,12,41,1476988414374,SP_verification,2773
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.222,0,0,4,2,3,4 + 2 = 5,1,6,42,1476988414374,SP_verification,2774
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.994,1,0,7,3,2,7 + 3 = 10,6,10,43,1476988414374,SP_verification,2775
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.246,1,0,9,4,1,9 + 4 = 13,8,13,44,1476988414374,SP_verification,2776
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.014,0,0,6,3,0,6 + 3 = 8,4,9,45,1476988414374,SP_verification,2777
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.959,1,0,9,6,0,9 + 6 = 15,11,15,46,1476988414374,SP_verification,2778
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.96,0,0,8,5,1,8 + 5 = 13,9,13,47,1476988414374,SP_verification,2779
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.91,1,0,9,6,2,9 + 6 = 17,11,15,48,1476988414374,SP_verification,2780
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.828,0,0,7,5,3,7 + 5 = 12,7,12,49,1476988414374,SP_verification,2781
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.641,1,0,4,2,5,4 + 2 = 5,1,6,50,1476988414374,SP_verification,2782
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.929,0,0,7,3,6,7 + 3 = 10,6,10,51,1476988414374,SP_verification,2783
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.695,1,0,9,4,5,9 + 4 = 13,8,13,52,1476988414374,SP_verification,2784
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.762,0,0,6,3,4,6 + 3 = 8,4,9,53,1476988414374,SP_verification,2785
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.119,1,0,9,6,3,9 + 6 = 15,11,15,54,1476988414374,SP_verification,2786
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.728,0,0,9,4,4,9 + 4 = 13,8,13,55,1476988414374,SP_verification,2787
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.186,0,0,6,3,3,6 + 3 = 12,4,9,56,1476988414374,SP_verification,2788
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,0.617,1,0,9,6,2,9 + 6 = 15,11,15,57,1476988414374,SP_verification,2789
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,0.812,1,0,6,3,3,6 + 3 = 11,4,9,58,1476988414374,SP_verification,2790
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.777,0,1,9,6,4,9 + 6 = 15,11,15,59,1476988414374,SP_verification,2791
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.953,no_answer,0,4,8,0,4 + 8 = ?,8,12,1,1476988462789,SP_production_timed,2603
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,4.835,no_answer,0,4,8,0,4 + 8 = ?,8,12,2,1476988462789,SP_production_timed,2604
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.927,18,0,8,9,0,8 + 9 = ?,12,17,5,1476988462789,SP_production_timed,2607
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.518,no_answer,0,3,9,0,3 + 9 = ?,7,12,8,1476988462789,SP_production_timed,2610
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.395,12,0,3,9,1,3 + 9 = ?,7,12,9,1476988462789,SP_production_timed,2611
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.535,no_answer,0,7,8,0,7 + 8 = ?,11,15,10,1476988462789,SP_production_timed,2612
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.975,15,0,7,8,1,7 + 8 = ?,11,15,11,1476988462789,SP_production_timed,2613
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.586,no_answer,0,4,6,0,4 + 6 = ?,6,10,12,1476988462789,SP_production_timed,2614
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.413,10,0,4,6,1,4 + 6 = ?,6,10,13,1476988462789,SP_production_timed,2615
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,4.054,14,0,5,9,2,5 + 9 = ?,10,14,16,1476988462789,SP_production_timed,2618
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,4.219,1,0,6,7,1,6 + 7 = ?,9,13,17,1476988462789,SP_production_timed,2619
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.621,5,0,2,3,2,2 + 3 = ?,1,5,21,1476988462789,SP_production_timed,2623
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.406,8,0,3,5,4,3 + 5 = ?,3,8,22,1476988462789,SP_production_timed,2624
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.436,10,0,2,8,5,2 + 8 = ?,5,10,23,1476988462789,SP_production_timed,2625
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.014,12,0,3,9,6,3 + 9 = ?,7,12,24,1476988462789,SP_production_timed,2626
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.574,9,0,2,7,7,2 + 7 = ?,4,9,25,1476988462789,SP_production_timed,2627
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.436,7,0,3,4,9,3 + 4 = ?,2,7,26,1476988462789,SP_production_timed,2628
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.636,no_answer,0,6,7,8,6 + 7 = ?,9,13,27,1476988462789,SP_production_timed,2629
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.43,10,0,6,7,7,6 + 7 = ?,9,13,28,1476988462789,SP_production_timed,2630
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.653,1,0,8,9,6,8 + 9 = ?,12,17,31,1476988462789,SP_production_timed,2633
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.553,17,0,8,9,7,8 + 9 = ?,12,17,32,1476988462789,SP_production_timed,2634
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.11,8,0,3,5,8,3 + 5 = ?,3,8,33,1476988462789,SP_production_timed,2635
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.147,5,0,2,3,9,2 + 3 = ?,1,5,34,1476988462789,SP_production_timed,2636
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,1.397,12,0,4,8,6,4 + 8 = ?,8,12,41,1476988462789,SP_production_timed,2643
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,1.505,12,0,6,7,5,6 + 7 = ?,9,13,46,1476988462789,SP_production_timed,2648
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,2.325,15,1,7,8,5,7 + 8 = ?,11,15,52,1476988462789,SP_production_timed,2654
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.824,7,0,3,4,1,3 + 4 = ?,2,7,1,1476987692417,SP_production,2682
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.629,15,0,7,8,2,7 + 8 = ?,11,15,2,1476987692417,SP_production,2683
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,3.343,5,0,2,3,4,2 + 3 = ?,1,5,3,1476987692417,SP_production,2684
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,12.1,13,0,6,7,5,6 + 7 = ?,9,13,4,1476987692417,SP_production,2685
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.517,10,0,2,8,6,2 + 8 = ?,5,10,5,1476987692417,SP_production,2686
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,11.26,17,0,8,9,7,8 + 9 = ?,12,17,6,1476987692417,SP_production,2687
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,3.768,17,0,4,8,6,4 + 8 = ?,8,12,7,1476987692417,SP_production,2688
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,19.385,12,0,4,8,7,4 + 8 = ?,8,12,8,1476987692417,SP_production,2689
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.052,8,0,3,5,8,3 + 5 = ?,3,8,9,1476987692417,SP_production,2690
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,13.159,10,0,4,6,9,4 + 6 = ?,6,10,10,1476987692417,SP_production,2691
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.67,9,0,2,7,11,2 + 7 = ?,4,9,11,1476987692417,SP_production,2692
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,9.06,14,0,5,9,12,5 + 9 = ?,10,14,12,1476987692417,SP_production,2693
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,6.847,12,0,3,9,13,3 + 9 = ?,7,12,13,1476987692417,SP_production,2694
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.46,7,0,3,4,14,3 + 4 = ?,2,7,14,1476987692417,SP_production,2695
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.347,15,0,7,8,16,7 + 8 = ?,11,15,15,1476987692417,SP_production,2696
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.213,8,0,3,5,17,3 + 5 = ?,3,8,16,1476987692417,SP_production,2697
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,13.034,13,0,6,7,18,6 + 7 = ?,9,13,17,1476987692417,SP_production,2698
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,9.754,12,0,3,9,19,3 + 9 = ?,7,12,18,1476987692417,SP_production,2699
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.601,5,0,2,3,20,2 + 3 = ?,1,5,19,1476987692417,SP_production,2700
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.709,14,0,5,9,21,5 + 9 = ?,10,14,20,1476987692417,SP_production,2701
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.088,17,0,8,9,22,8 + 9 = ?,12,17,21,1476987692417,SP_production,2702
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,10.298,12,0,4,8,23,4 + 8 = ?,8,12,22,1476987692417,SP_production,2703
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.712,10,0,4,6,25,4 + 6 = ?,6,10,23,1476987692417,SP_production,2704
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,12.48,9,0,2,7,26,2 + 7 = ?,4,9,24,1476987692417,SP_production,2705
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,8.106,10,1,2,8,27,2 + 8 = ?,5,10,25,1476987692417,SP_production,2706
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,22.164,13,0,6,7,2,6 + 7 = ?,9,13,3,1476987795946,SP_production,2709
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,22.578,15,0,7,8,3,7 + 8 = ?,11,15,4,1476987795946,SP_production,2710
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,18.502,8,0,3,5,5,3 + 5 = ?,3,8,5,1476987795946,SP_production,2711
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,17.228,10,0,4,6,7,4 + 6 = ?,6,10,7,1476987795946,SP_production,2713
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,12.091,12,0,4,8,8,4 + 8 = ?,8,12,8,1476987795946,SP_production,2714
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.532,7,0,3,4,12,3 + 4 = ?,2,7,11,1476987795946,SP_production,2717
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.181,10,0,2,8,13,2 + 8 = ?,5,10,12,1476987795946,SP_production,2718
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,7.012,12,0,3,9,14,3 + 9 = ?,7,12,13,1476987795946,SP_production,2719
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,5.496,5,0,2,3,15,2 + 3 = ?,1,5,14,1476987795946,SP_production,2720
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,4.554,14,0,5,9,16,5 + 9 = ?,10,14,15,1476987795946,SP_production,2721
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,13.01,8,0,3,5,22,3 + 5 = ?,3,8,20,1476987795946,SP_production,2726
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,12.78,9,0,2,7,23,2 + 7 = ?,4,9,21,1476987795946,SP_production,2727
97OTlKOjT9SCFQ9vccxvBIFUDpI2,0,7.487,11,0,3,9,22,3 + 9 = ?,7,12,22,1476987795946,SP_production,2728
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,9.979,13,0,6,7,24,6 + 7 = ?,9,13,24,1476987795946,SP_production,2730
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,9.198,10,0,4,6,25,4 + 6 = ?,6,10,25,1476987795946,SP_production,2731
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,27.485,7,0,5,2,1,5 + 2 = ?,2,7,1,1476989021081,VS_production,2655
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,30.853,9,0,5,4,2,5 + 4 = ?,5,9,2,1476989021081,VS_production,2656
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,31.558,13,0,8,5,4,8 + 5 = ?,9,13,3,1476989021081,VS_production,2657
97OTlKOjT9SCFQ9vccxvBIFUDpI2,1,31.279,12,0,7,5,5,7 + 5 = ?,7,12,4,1476989021081,VS_production,2658
